section_id,enrollment_count,created_at
5859944,124,2019-09-12T19:01:58.089188+00:00
5863072,22,2019-09-12T19:01:58.405204+00:00
5866085,5,2019-09-12T19:02:00.94856+00:00
5861266,12,2019-09-12T19:02:02.960667+00:00
5867220,79,2019-09-12T19:02:04.004836+00:00
5858275,118,2019-09-12T19:02:06.703628+00:00
5868403,197,2019-09-12T19:02:06.786625+00:00
5868417,347,2019-09-12T19:02:07.294592+00:00
5861233,4,2019-09-12T19:02:07.424766+00:00
5868325,34,2019-09-12T19:02:07.427974+00:00
5860973,6,2019-09-12T19:02:07.770245+00:00
5859441,18,2019-09-12T19:02:10.189808+00:00
5862760,5,2019-09-12T19:02:10.419811+00:00
5861372,15,2019-09-12T19:02:10.946026+00:00
5865714,9,2019-09-12T19:02:11.846041+00:00
5868414,24,2019-09-12T19:02:14.548636+00:00
5858913,25,2019-09-12T19:02:14.871085+00:00
5862544,124,2019-09-12T20:00:08.663556+00:00
5866449,228,2019-09-12T20:00:10.360513+00:00
5860781,69,2019-09-12T20:00:12.959074+00:00
5867435,136,2019-09-12T20:00:23.265633+00:00
5862451,18,2019-09-12T20:00:26.820969+00:00
5862261,53,2019-09-12T20:00:27.088475+00:00
5860045,7,2019-09-12T20:00:28.867499+00:00
5866799,11,2019-09-12T20:00:28.868453+00:00
5863950,8,2019-09-12T20:00:29.377564+00:00
5861060,201,2019-09-12T20:00:32.257485+00:00
5862429,6,2019-09-12T20:00:34.276651+00:00
5866380,14,2019-09-12T20:00:36.646671+00:00
5867026,13,2019-09-12T20:00:36.697803+00:00
5860534,220,2019-09-12T20:00:37.961093+00:00
5867288,37,2019-09-12T20:01:22.328232+00:00
5865407,14,2019-09-12T20:01:23.021771+00:00
5859483,1,2019-09-12T20:01:37.539963+00:00
5861281,36,2019-09-12T20:01:38.081959+00:00
5858279,11,2019-09-12T20:01:38.207862+00:00
5863659,4,2019-09-12T20:01:41.110497+00:00
5866137,2,2019-09-12T20:01:53.478951+00:00
5863069,4,2019-09-12T20:01:55.747565+00:00
5862037,22,2019-09-12T20:02:04.618577+00:00
5859999,19,2019-09-12T20:02:05.029215+00:00
5868340,12,2019-09-12T20:02:05.13849+00:00
5859014,22,2019-09-12T20:02:06.339416+00:00
5862760,6,2019-09-12T20:02:06.643563+00:00
5866063,7,2019-09-12T20:02:07.540745+00:00
5858286,8,2019-09-12T20:02:08.378323+00:00
5858211,10,2019-09-12T20:02:10.272637+00:00
5868417,348,2019-09-12T20:02:10.78108+00:00
5858213,12,2019-09-12T20:02:10.837173+00:00
5858206,14,2019-09-12T20:02:11.393325+00:00
5862234,119,2019-09-12T20:02:11.502637+00:00
5865695,100,2019-09-12T20:02:11.765005+00:00
5863350,119,2019-09-12T20:02:12.020664+00:00
5858571,232,2019-09-12T20:02:16.185294+00:00
5858948,183,2019-09-12T20:02:17.357268+00:00
5858288,232,2019-09-12T20:02:17.418022+00:00
5859674,5,2019-09-12T20:02:23.940024+00:00
5859959,20,2019-09-12T21:00:09.435996+00:00
5867520,6,2019-09-12T21:00:09.574853+00:00
5866884,113,2019-09-12T21:00:13.597728+00:00
5861532,200,2019-09-12T21:00:19.14298+00:00
5867363,12,2019-09-12T21:00:22.806852+00:00
5866757,9,2019-09-12T21:00:23.084396+00:00
5861345,73,2019-09-12T21:00:25.507862+00:00
5859752,2,2019-09-12T21:00:27.725812+00:00
5866761,16,2019-09-12T21:00:29.96711+00:00
5860038,6,2019-09-12T21:00:29.967886+00:00
5864060,6,2019-09-12T21:00:31.869576+00:00
5864860,12,2019-09-12T21:00:42.94286+00:00
5862718,11,2019-09-12T21:00:43.844155+00:00
5861882,78,2019-09-12T21:00:48.206629+00:00
5864050,46,2019-09-12T21:00:48.823646+00:00
5865755,96,2019-09-12T21:00:49.388751+00:00
5863422,15,2019-09-12T21:00:53.170525+00:00
5865097,6,2019-09-12T21:00:58.633902+00:00
5862631,3,2019-09-12T21:01:01.725762+00:00
5865419,50,2019-09-12T21:01:06.183061+00:00
5866466,238,2019-09-12T21:01:08.702738+00:00
5859641,44,2019-09-12T21:01:10.966329+00:00
5867707,35,2019-09-12T21:01:12.985343+00:00
5864340,12,2019-09-12T21:01:17.542898+00:00
5858612,1,2019-09-12T21:01:18.649614+00:00
5862091,18,2019-09-12T21:01:25.123708+00:00
5863085,112,2019-09-12T21:01:25.632786+00:00
5860830,2,2019-09-12T21:01:25.633533+00:00
5861293,8,2019-09-12T21:01:25.636742+00:00
5860543,9,2019-09-12T21:01:25.654846+00:00
5858925,11,2019-09-12T21:01:45.845316+00:00
5867150,30,2019-09-12T21:02:05.30865+00:00
5866775,19,2019-09-12T21:02:07.950442+00:00
5868325,35,2019-09-12T21:02:09.431562+00:00
5868406,32,2019-09-12T21:02:16.196164+00:00
5866284,8,2019-09-12T21:02:17.246628+00:00
5866923,7,2019-09-12T21:02:20.086571+00:00
5863739,35,2019-09-12T21:02:20.534847+00:00
5860992,32,2019-09-12T21:02:21.736129+00:00
5863435,4,2019-09-12T22:00:12.890882+00:00
5858606,38,2019-09-12T22:00:16.831073+00:00
5862463,12,2019-09-12T22:00:20.213202+00:00
5860532,16,2019-09-12T22:00:22.53081+00:00
5864033,32,2019-09-12T22:00:31.423902+00:00
5860545,9,2019-09-12T22:00:34.597955+00:00
5860088,12,2019-09-12T22:00:35.351909+00:00
5861060,200,2019-09-12T22:00:37.839591+00:00
5868258,4,2019-09-12T22:00:38.186848+00:00
5858824,15,2019-09-12T22:00:39.61267+00:00
5860608,38,2019-09-12T22:00:42.778843+00:00
5860150,21,2019-09-12T22:00:53.418661+00:00
5863619,29,2019-09-12T22:00:59.695766+00:00
5858558,20,2019-09-12T22:01:03.840449+00:00
5866076,322,2019-09-12T22:01:12.172456+00:00
5861230,16,2019-09-12T22:01:17.853706+00:00
5867315,70,2019-09-12T22:01:18.192175+00:00
5864544,16,2019-09-12T22:01:19.71355+00:00
5867410,7,2019-09-12T22:01:21.07345+00:00
5866574,208,2019-09-12T22:01:31.958707+00:00
5861443,38,2019-09-12T22:01:34.576917+00:00
5861265,154,2019-09-12T22:01:36.178895+00:00
5868145,10,2019-09-12T22:01:39.434392+00:00
5866252,2,2019-09-12T22:01:46.772336+00:00
5863695,1,2019-09-12T22:01:47.813211+00:00
5868324,118,2019-09-12T22:01:49.056815+00:00
5859390,31,2019-09-12T22:01:49.73378+00:00
5861013,90,2019-09-12T22:01:55.554508+00:00
5859919,86,2019-09-12T22:01:58.952782+00:00
5861257,55,2019-09-12T22:01:59.356429+00:00
5860487,22,2019-09-12T22:02:02.360789+00:00
5863084,6,2019-09-12T22:02:03.87769+00:00
5868340,13,2019-09-12T22:02:07.936845+00:00
5865924,21,2019-09-12T22:02:08.372957+00:00
5864459,68,2019-09-12T22:02:15.258316+00:00
5865770,322,2019-09-12T22:02:15.439853+00:00
5865046,3,2019-09-12T22:02:18.018444+00:00
5864571,70,2019-09-12T22:02:18.617828+00:00
5865938,21,2019-09-12T22:02:18.993156+00:00
5866280,8,2019-09-12T22:02:20.297388+00:00
5866742,106,2019-09-12T22:02:24.75176+00:00
5863692,31,2019-09-12T22:02:24.75433+00:00
5865418,8,2019-09-12T22:02:25.100997+00:00
5866183,3,2019-09-12T23:00:09.416375+00:00
5858235,4,2019-09-12T23:00:10.138916+00:00
5858207,191,2019-09-12T23:00:25.336496+00:00
5858352,233,2019-09-12T23:00:32.57857+00:00
5858377,361,2019-09-12T23:00:32.757564+00:00
5859782,145,2019-09-12T23:00:32.757766+00:00
5860545,10,2019-09-12T23:00:33.806061+00:00
5860597,208,2019-09-12T23:00:35.718515+00:00
5866937,186,2019-09-12T23:00:38.941483+00:00
5864601,33,2019-09-12T23:00:45.477339+00:00
5858482,38,2019-09-12T23:00:46.058166+00:00
5861436,50,2019-09-12T23:00:48.012361+00:00
5863647,101,2019-09-12T23:00:49.376881+00:00
5858695,183,2019-09-12T23:00:51.456891+00:00
5861229,184,2019-09-12T23:00:51.465747+00:00
5867041,195,2019-09-12T23:00:51.467507+00:00
5861285,1,2019-09-12T23:01:00.11722+00:00
5859097,38,2019-09-12T23:01:00.144322+00:00
5863621,106,2019-09-12T23:01:00.318892+00:00
5859941,132,2019-09-12T23:01:07.862844+00:00
5858194,29,2019-09-12T23:01:15.141197+00:00
5865609,329,2019-09-12T23:01:18.184443+00:00
5858188,29,2019-09-12T23:01:19.178847+00:00
5864408,223,2019-09-12T23:01:19.516322+00:00
5864459,69,2019-09-12T23:01:19.874843+00:00
5868152,238,2019-09-12T23:01:27.960589+00:00
5864735,68,2019-09-12T23:01:32.287214+00:00
5864654,67,2019-09-12T23:01:32.287824+00:00
5863060,9,2019-09-12T23:01:32.899782+00:00
5858662,99,2019-09-12T23:01:34.723048+00:00
5863069,6,2019-09-12T23:01:36.498916+00:00
5860682,6,2019-09-12T23:01:38.401876+00:00
5859909,19,2019-09-12T23:01:41.91943+00:00
5859389,20,2019-09-12T23:01:42.823056+00:00
5868441,167,2019-09-12T23:01:42.941724+00:00
5860775,201,2019-09-12T23:01:53.06896+00:00
5861363,106,2019-09-12T23:01:55.719728+00:00
5862722,182,2019-09-12T23:01:56.871335+00:00
5867170,212,2019-09-12T23:01:57.580185+00:00
5868351,260,2019-09-12T23:01:58.025057+00:00
5863072,21,2019-09-12T23:01:58.570848+00:00
5863631,21,2019-09-12T23:02:01.319432+00:00
5868348,171,2019-09-12T23:02:05.357945+00:00
5868412,170,2019-09-12T23:02:05.827928+00:00
5865661,32,2019-09-12T23:02:07.47895+00:00
5863704,84,2019-09-12T23:02:07.48201+00:00
5865887,157,2019-09-12T23:02:08.181198+00:00
5862760,7,2019-09-12T23:02:09.286857+00:00
5866863,13,2019-09-12T23:02:13.299039+00:00
5865809,20,2019-09-12T23:02:15.960463+00:00
5865828,62,2019-09-12T23:02:17.698328+00:00
5865902,59,2019-09-12T23:02:18.172012+00:00
5858404,10,2019-09-12T23:02:19.957905+00:00
5859003,43,2019-09-12T23:02:21.113013+00:00
5861306,284,2019-09-12T23:02:21.246167+00:00
5864475,68,2019-09-12T23:02:21.282659+00:00
5867435,135,2019-09-13T00:00:24.686593+00:00
5866799,10,2019-09-13T00:00:33.060644+00:00
5867642,144,2019-09-13T00:00:34.739391+00:00
5866988,9,2019-09-13T00:00:39.541031+00:00
5867201,19,2019-09-13T00:00:51.642393+00:00
5858898,47,2019-09-13T00:00:52.661243+00:00
5866809,138,2019-09-13T00:00:52.987361+00:00
5865935,30,2019-09-13T00:00:58.463981+00:00
5861462,0,2019-09-13T00:01:06.041511+00:00
5858822,19,2019-09-13T00:01:09.824398+00:00
5864814,10,2019-09-13T00:01:15.144242+00:00
5865124,1,2019-09-13T00:01:19.622364+00:00
5858216,299,2019-09-13T00:01:20.330847+00:00
5860543,10,2019-09-13T00:01:24.120097+00:00
5862091,19,2019-09-13T00:01:25.0057+00:00
5860998,26,2019-09-13T00:01:39.851493+00:00
5863821,39,2019-09-13T00:01:40.924318+00:00
5859130,16,2019-09-13T00:01:41.085975+00:00
5862640,187,2019-09-13T00:01:55.68335+00:00
5865817,37,2019-09-13T00:01:58.81913+00:00
5866759,37,2019-09-13T00:02:00.705354+00:00
5866763,37,2019-09-13T00:02:00.709959+00:00
5866788,40,2019-09-13T00:02:00.828412+00:00
5866828,40,2019-09-13T00:02:00.829098+00:00
5866768,38,2019-09-13T00:02:01.403343+00:00
5866851,39,2019-09-13T00:02:02.403622+00:00
5866739,78,2019-09-13T00:02:02.406525+00:00
5863704,85,2019-09-13T00:02:08.084607+00:00
5861253,7,2019-09-13T00:02:09.210876+00:00
5861372,16,2019-09-13T00:02:11.72265+00:00
5863030,10,2019-09-13T00:02:13.022639+00:00
5859050,12,2019-09-13T00:02:25.034163+00:00
5862492,271,2019-09-13T01:00:09.656325+00:00
5866950,144,2019-09-13T01:00:10.122936+00:00
5861503,220,2019-09-13T01:00:21.839269+00:00
5859064,5,2019-09-13T01:00:46.41823+00:00
5859388,55,2019-09-13T01:00:48.51951+00:00
5861612,96,2019-09-13T01:00:52.617929+00:00
5862522,21,2019-09-13T01:00:54.082544+00:00
5862854,274,2019-09-13T01:00:58.500558+00:00
5862544,125,2019-09-13T01:01:02.46501+00:00
5858822,20,2019-09-13T01:01:13.058185+00:00
5867551,13,2019-09-13T01:01:13.602852+00:00
5867201,20,2019-09-13T01:01:36.86447+00:00
5866809,139,2019-09-13T01:01:36.902228+00:00
5858216,298,2019-09-13T01:01:42.901253+00:00
5861031,45,2019-09-13T01:01:53.565095+00:00
5866181,59,2019-09-13T01:01:59.218844+00:00
5859462,3,2019-09-13T01:02:00.04045+00:00
5858275,117,2019-09-13T01:02:06.537992+00:00
5865661,33,2019-09-13T01:02:06.545683+00:00
5866529,3,2019-09-13T01:02:07.579712+00:00
5868168,114,2019-09-13T01:02:08.89234+00:00
5861517,0,2019-09-13T01:02:16.738185+00:00
5864634,339,2019-09-13T02:00:15.51015+00:00
5865711,58,2019-09-13T02:00:30.519571+00:00
5867018,192,2019-09-13T02:00:33.530713+00:00
5866988,10,2019-09-13T02:00:36.177531+00:00
5864881,67,2019-09-13T02:00:40.25696+00:00
5864769,6,2019-09-13T02:00:50.918848+00:00
5867196,39,2019-09-13T02:01:00.336274+00:00
5868148,40,2019-09-13T02:01:08.113071+00:00
5868348,172,2019-09-13T02:01:28.991364+00:00
5868412,169,2019-09-13T02:01:30.852895+00:00
5862760,9,2019-09-13T02:01:34.605185+00:00
5861051,27,2019-09-13T02:01:39.647565+00:00
5863365,6,2019-09-13T02:02:05.223534+00:00
5860633,115,2019-09-13T02:02:05.333408+00:00
5866809,140,2019-09-13T02:02:06.200219+00:00
5866370,46,2019-09-13T02:02:09.635277+00:00
5861264,33,2019-09-13T02:02:16.833828+00:00
5860713,328,2019-09-13T02:02:19.482853+00:00
5866137,3,2019-09-13T02:02:22.674436+00:00
5863628,267,2019-09-13T03:00:22.80934+00:00
5867404,88,2019-09-13T03:00:25.373811+00:00
5860817,64,2019-09-13T03:00:25.908277+00:00
5860773,41,2019-09-13T03:00:38.063999+00:00
5863436,9,2019-09-13T03:00:38.349675+00:00
5862558,173,2019-09-13T03:00:52.310754+00:00
5862854,275,2019-09-13T03:00:56.894038+00:00
5865888,27,2019-09-13T03:01:40.204214+00:00
5867434,107,2019-09-13T03:02:20.364859+00:00
5860781,68,2019-09-13T04:00:11.613829+00:00
5858370,19,2019-09-13T04:00:14.113991+00:00
5858276,145,2019-09-13T04:00:20.292587+00:00
5861498,65,2019-09-13T04:00:22.720508+00:00
5864060,5,2019-09-13T04:00:27.265035+00:00
5864795,36,2019-09-13T04:00:33.077914+00:00
5863056,83,2019-09-13T04:00:34.814746+00:00
5864233,24,2019-09-13T04:00:34.874574+00:00
5859371,15,2019-09-13T04:00:48.318704+00:00
5859605,16,2019-09-13T04:00:51.217708+00:00
5866087,29,2019-09-13T04:00:51.221411+00:00
5858518,413,2019-09-13T04:00:56.233403+00:00
5860830,1,2019-09-13T04:01:03.836011+00:00
5860694,6,2019-09-13T04:01:08.408459+00:00
5868438,27,2019-09-13T04:01:11.997841+00:00
5863340,6,2019-09-13T04:01:18.78334+00:00
5867840,4,2019-09-13T04:01:19.850848+00:00
5865254,14,2019-09-13T04:01:24.226807+00:00
5865633,35,2019-09-13T04:01:24.447583+00:00
5865428,2,2019-09-13T04:01:38.459695+00:00
5860881,1,2019-09-13T04:01:46.473738+00:00
5859014,21,2019-09-13T04:01:46.655223+00:00
5868428,89,2019-09-13T04:01:59.235336+00:00
5867174,3,2019-09-13T04:02:00.435254+00:00
5867201,19,2019-09-13T04:02:12.612083+00:00
5860760,12,2019-09-13T04:02:15.674966+00:00
5862139,35,2019-09-13T04:02:18.152263+00:00
5863692,30,2019-09-13T04:02:21.559563+00:00
5864296,3,2019-09-13T04:02:22.098853+00:00
5868245,7,2019-09-13T05:00:18.550636+00:00
5863422,16,2019-09-13T05:00:57.381764+00:00
5862544,126,2019-09-13T05:01:03.927773+00:00
5868149,235,2019-09-13T05:01:04.624997+00:00
5864465,216,2019-09-13T05:01:42.047282+00:00
5863704,86,2019-09-13T05:02:01.423975+00:00
5861371,59,2019-09-13T05:02:01.431415+00:00
5866604,115,2019-09-13T05:02:04.722699+00:00
5864445,2,2019-09-13T05:02:04.917638+00:00
5866062,12,2019-09-13T05:02:10.469059+00:00
5864388,16,2019-09-13T05:02:14.263782+00:00
5864897,23,2019-09-13T06:00:13.552284+00:00
5861396,159,2019-09-13T06:00:13.555563+00:00
5866927,212,2019-09-13T06:00:36.95079+00:00
5863071,2,2019-09-13T06:00:42.54685+00:00
5868152,237,2019-09-13T06:00:53.963547+00:00
5862405,291,2019-09-13T06:01:16.747463+00:00
5866832,10,2019-09-13T06:02:03.811508+00:00
5863704,85,2019-09-13T06:02:07.922104+00:00
5866483,14,2019-09-13T06:02:11.699996+00:00
5858470,33,2019-09-13T06:02:12.190133+00:00
5867435,134,2019-09-13T07:00:17.118324+00:00
5861060,199,2019-09-13T07:00:27.113071+00:00
5860129,4,2019-09-13T07:00:59.29584+00:00
5863784,47,2019-09-13T07:01:11.521446+00:00
5865024,67,2019-09-13T07:01:12.758847+00:00
5863328,9,2019-09-13T07:01:16.829593+00:00
5866393,2,2019-09-13T07:01:38.65471+00:00
5861821,1,2019-09-13T07:01:42.335655+00:00
5867134,5,2019-09-13T07:01:50.41842+00:00
5866280,9,2019-09-13T07:01:57.294011+00:00
5864438,1,2019-09-13T07:02:08.538899+00:00
5859223,3,2019-09-13T07:02:09.249131+00:00
5858413,1,2019-09-13T07:02:09.756926+00:00
5867734,8,2019-09-13T07:02:11.057333+00:00
5860516,13,2019-09-13T07:02:12.486849+00:00
5867220,80,2019-09-13T07:02:20.738219+00:00
5867422,162,2019-09-13T08:00:12.972338+00:00
5867435,135,2019-09-13T08:00:29.432325+00:00
5859618,39,2019-09-13T08:01:40.152733+00:00
5860906,25,2019-09-13T08:02:09.640276+00:00
5865419,49,2019-09-13T09:00:28.504+00:00
5863153,16,2019-09-13T10:01:35.042227+00:00
5863152,16,2019-09-13T10:01:38.868798+00:00
5864904,16,2019-09-13T10:01:39.724823+00:00
5858948,182,2019-09-13T10:02:21.945557+00:00
5859324,114,2019-09-13T11:00:15.648652+00:00
5867597,236,2019-09-13T12:00:34.616332+00:00
5867567,161,2019-09-13T12:01:39.406247+00:00
5861257,54,2019-09-13T12:01:58.865055+00:00
5858217,182,2019-09-13T12:02:20.48916+00:00
5867204,18,2019-09-13T13:02:11.071754+00:00
5862740,53,2019-09-13T14:01:48.905639+00:00
5859564,95,2019-09-13T14:01:49.018847+00:00
5862758,7,2019-09-13T14:01:51.015006+00:00
5861848,97,2019-09-13T14:01:54.338847+00:00
5866835,34,2019-09-13T15:00:10.331149+00:00
5867435,134,2019-09-13T15:00:24.355054+00:00
5861858,0,2019-09-13T15:00:25.136647+00:00
5867288,38,2019-09-13T15:00:48.12918+00:00
5866271,262,2019-09-13T15:00:48.527638+00:00
5867196,38,2019-09-13T15:01:05.43375+00:00
5866881,96,2019-09-13T15:01:05.750754+00:00
5868426,15,2019-09-13T15:01:28.357787+00:00
5860927,174,2019-09-13T15:01:34.839845+00:00
5866199,147,2019-09-13T15:01:35.130275+00:00
5865888,28,2019-09-13T15:01:39.212836+00:00
5859697,3,2019-09-13T15:01:46.277748+00:00
5866158,77,2019-09-13T15:01:49.450148+00:00
5867567,164,2019-09-13T15:01:57.456028+00:00
5861719,19,2019-09-13T15:02:02.35461+00:00
5859044,120,2019-09-13T16:00:08.914278+00:00
5859324,127,2019-09-13T16:00:09.793747+00:00
5859021,5,2019-09-13T16:00:09.794792+00:00
5858473,20,2019-09-13T16:00:11.317509+00:00
5864926,8,2019-09-13T16:00:11.318977+00:00
5866660,57,2019-09-13T16:00:12.396097+00:00
5863437,28,2019-09-13T16:00:13.977078+00:00
5864788,88,2019-09-13T16:00:16.512991+00:00
5859010,18,2019-09-13T16:00:18.820152+00:00
5864634,343,2019-09-13T16:00:18.833072+00:00
5865354,142,2019-09-13T16:00:18.834552+00:00
5866649,20,2019-09-13T16:00:19.341805+00:00
5863628,266,2019-09-13T16:00:19.399509+00:00
5866709,44,2019-09-13T16:00:19.399993+00:00
5861704,262,2019-09-13T16:00:19.955607+00:00
5867666,22,2019-09-13T16:00:20.752781+00:00
5867435,137,2019-09-13T16:00:20.796211+00:00
5858276,147,2019-09-13T16:00:21.542325+00:00
5867469,112,2019-09-13T16:00:21.745553+00:00
5867328,30,2019-09-13T16:00:22.597848+00:00
5859804,295,2019-09-13T16:00:23.972779+00:00
5864057,186,2019-09-13T16:00:27.092922+00:00
5864796,86,2019-09-13T16:00:27.614847+00:00
5864436,107,2019-09-13T16:00:27.836728+00:00
5858431,22,2019-09-13T16:00:27.966475+00:00
5864802,10,2019-09-13T16:00:28.914851+00:00
5866950,150,2019-09-13T16:00:29.629131+00:00
5859941,136,2019-09-13T16:00:30.134145+00:00
5860508,317,2019-09-13T16:00:30.573043+00:00
5861666,92,2019-09-13T16:00:30.578712+00:00
5859743,120,2019-09-13T16:00:30.582848+00:00
5861060,208,2019-09-13T16:00:30.585003+00:00
5867642,148,2019-09-13T16:00:31.813306+00:00
5860489,30,2019-09-13T16:00:31.81485+00:00
5867597,240,2019-09-13T16:00:31.816417+00:00
5860528,134,2019-09-13T16:00:31.816765+00:00
5860551,212,2019-09-13T16:00:32.193039+00:00
5860574,145,2019-09-13T16:00:32.734958+00:00
5861310,98,2019-09-13T16:00:33.834118+00:00
5860372,41,2019-09-13T16:00:34.500858+00:00
5866469,106,2019-09-13T16:00:34.503568+00:00
5866874,299,2019-09-13T16:00:35.347487+00:00
5863495,13,2019-09-13T16:00:35.857322+00:00
5866799,11,2019-09-13T16:00:35.85824+00:00
5866937,200,2019-09-13T16:00:35.917246+00:00
5866924,35,2019-09-13T16:00:35.975665+00:00
5866761,17,2019-09-13T16:00:35.978007+00:00
5867018,210,2019-09-13T16:00:36.160455+00:00
5858352,235,2019-09-13T16:00:37.500966+00:00
5858377,363,2019-09-13T16:00:38.570407+00:00
5860597,212,2019-09-13T16:00:38.570614+00:00
5859728,180,2019-09-13T16:00:38.711991+00:00
5862492,278,2019-09-13T16:00:38.866845+00:00
5859782,154,2019-09-13T16:00:39.31977+00:00
5865415,215,2019-09-13T16:00:44.753772+00:00
5865449,100,2019-09-13T16:00:45.47457+00:00
5864465,239,2019-09-13T16:00:45.638+00:00
5861389,31,2019-09-13T16:00:45.756139+00:00
5861229,200,2019-09-13T16:00:48.187698+00:00
5861231,176,2019-09-13T16:00:48.189998+00:00
5868044,146,2019-09-13T16:00:48.201849+00:00
5858695,197,2019-09-13T16:00:48.206846+00:00
5861067,59,2019-09-13T16:00:48.318965+00:00
5867041,198,2019-09-13T16:00:48.466849+00:00
5859192,70,2019-09-13T16:00:49.715992+00:00
5867140,18,2019-09-13T16:00:49.71624+00:00
5859092,44,2019-09-13T16:00:50.61837+00:00
5863680,16,2019-09-13T16:00:51.776364+00:00
5858396,143,2019-09-13T16:00:52.378579+00:00
5868150,239,2019-09-13T16:00:52.38433+00:00
5865755,97,2019-09-13T16:00:52.486846+00:00
5866670,118,2019-09-13T16:00:52.488975+00:00
5858518,415,2019-09-13T16:00:57.713143+00:00
5868149,246,2019-09-13T16:00:57.713485+00:00
5866445,176,2019-09-13T16:00:57.913465+00:00
5866563,20,2019-09-13T16:00:58.846533+00:00
5866467,106,2019-09-13T16:00:58.978743+00:00
5864106,142,2019-09-13T16:00:59.39419+00:00
5866449,231,2019-09-13T16:00:59.453298+00:00
5860859,58,2019-09-13T16:01:00.207895+00:00
5866884,117,2019-09-13T16:01:00.239978+00:00
5868232,6,2019-09-13T16:01:02.923185+00:00
5861250,18,2019-09-13T16:01:02.924619+00:00
5862206,4,2019-09-13T16:01:03.293222+00:00
5860044,17,2019-09-13T16:01:05.836517+00:00
5865279,62,2019-09-13T16:01:06.839187+00:00
5863714,63,2019-09-13T16:01:07.578329+00:00
5867405,120,2019-09-13T16:01:08.413456+00:00
5863258,8,2019-09-13T16:01:08.41679+00:00
5863280,24,2019-09-13T16:01:08.973874+00:00
5863760,62,2019-09-13T16:01:09.042477+00:00
5867709,33,2019-09-13T16:01:09.560878+00:00
5862747,1,2019-09-13T16:01:12.844522+00:00
5862405,305,2019-09-13T16:01:18.256792+00:00
5865371,88,2019-09-13T16:01:18.675483+00:00
5866271,278,2019-09-13T16:01:21.088284+00:00
5865811,248,2019-09-13T16:01:21.092951+00:00
5858299,37,2019-09-13T16:01:21.194205+00:00
5865857,337,2019-09-13T16:01:21.194421+00:00
5865459,354,2019-09-13T16:01:21.224427+00:00
5865521,316,2019-09-13T16:01:22.455944+00:00
5865559,356,2019-09-13T16:01:24.596177+00:00
5858188,30,2019-09-13T16:01:24.720808+00:00
5864408,240,2019-09-13T16:01:24.721768+00:00
5858438,349,2019-09-13T16:01:24.826537+00:00
5865609,342,2019-09-13T16:01:24.995861+00:00
5864431,292,2019-09-13T16:01:25.061688+00:00
5864369,47,2019-09-13T16:01:25.314373+00:00
5858242,29,2019-09-13T16:01:25.558819+00:00
5864458,296,2019-09-13T16:01:25.738912+00:00
5858376,192,2019-09-13T16:01:27.055936+00:00
5859726,200,2019-09-13T16:01:27.394609+00:00
5865164,329,2019-09-13T16:01:27.454847+00:00
5865215,258,2019-09-13T16:01:28.377044+00:00
5861265,160,2019-09-13T16:01:28.795413+00:00
5866574,221,2019-09-13T16:01:28.955451+00:00
5860714,240,2019-09-13T16:01:28.980613+00:00
5860692,203,2019-09-13T16:01:28.985347+00:00
5866471,264,2019-09-13T16:01:29.773637+00:00
5859786,162,2019-09-13T16:01:30.457945+00:00
5859858,128,2019-09-13T16:01:31.973255+00:00
5861088,133,2019-09-13T16:01:32.097356+00:00
5868152,238,2019-09-13T16:01:32.115149+00:00
5859732,121,2019-09-13T16:01:32.116183+00:00
5859857,133,2019-09-13T16:01:32.362308+00:00
5859590,2,2019-09-13T16:01:32.461028+00:00
5863360,2,2019-09-13T16:01:32.777063+00:00
5859802,227,2019-09-13T16:01:33.077563+00:00
5868380,15,2019-09-13T16:01:33.155575+00:00
5861222,18,2019-09-13T16:01:33.877107+00:00
5861683,237,2019-09-13T16:01:35.977327+00:00
5864203,110,2019-09-13T16:01:36.066072+00:00
5861467,148,2019-09-13T16:01:36.392254+00:00
5867966,185,2019-09-13T16:01:37.493328+00:00
5859399,33,2019-09-13T16:01:39.095832+00:00
5859470,72,2019-09-13T16:01:39.618038+00:00
5859377,69,2019-09-13T16:01:41.223795+00:00
5859540,12,2019-09-13T16:01:41.274243+00:00
5860093,3,2019-09-13T16:01:41.398174+00:00
5860060,27,2019-09-13T16:01:42.699335+00:00
5867933,114,2019-09-13T16:01:44.179171+00:00
5864118,69,2019-09-13T16:01:45.198967+00:00
5863085,116,2019-09-13T16:01:45.20246+00:00
5866435,37,2019-09-13T16:01:45.760251+00:00
5868417,357,2019-09-13T16:01:48.868927+00:00
5861371,60,2019-09-13T16:01:48.877254+00:00
5868437,240,2019-09-13T16:01:49.098641+00:00
5868403,202,2019-09-13T16:01:50.43667+00:00
5868413,360,2019-09-13T16:01:50.615916+00:00
5868412,172,2019-09-13T16:01:50.674126+00:00
5867302,420,2019-09-13T16:01:51.995222+00:00
5866604,116,2019-09-13T16:01:52.066518+00:00
5862249,96,2019-09-13T16:01:52.069155+00:00
5860587,9,2019-09-13T16:01:52.069719+00:00
5860564,251,2019-09-13T16:01:52.502844+00:00
5860138,119,2019-09-13T16:01:55.44198+00:00
5859208,112,2019-09-13T16:01:55.859314+00:00
5862594,84,2019-09-13T16:01:56.298574+00:00
5868351,274,2019-09-13T16:01:56.434733+00:00
5868368,87,2019-09-13T16:01:56.439583+00:00
